Country Name,Cause,Deaths2
Argentina,W748,1
Argentina,W759,1
United States of America,X836,1
United States of America,X835,1
United States of America,X892,1
United States of America,X894,1
Mexico,D25,1
United States of America,X900,1
Argentina,V958,1
Mexico,D143,1
Argentina,V969,1
Argentina,V98,1
United States of America,X925,1
United States of America,X924,1
United States of America,X922,1
United States of America,X921,1
Argentina,V99,1
Argentina,W004,1
Argentina,W029,1
Mexico,D177,1
Argentina,W109,1
United States of America,X913,1
Mexico,D200,1
Argentina,W142,1
Argentina,W208,1
Argentina,W239,1
United States of America,X901,1
United States of America,Y343,1
United States of America,Y345,1
United States of America,X681,1
Uruguay,C880,1
Uruguay,C922,1
Mauritius,C924,1
Argentina,K266,1
Mexico,C678,1
Argentina,K279,1
Argentina,K281,1
Uruguay,C902,1
Argentina,K295,1
Uruguay,C884,1
Mexico,C680,1
Uruguay,C835,1
Argentina,K311,1
Argentina,K315,1
Argentina,K319,1
Uruguay,C848,1
Uruguay,C847,1
Argentina,K352,1
Argentina,K389,1
Uruguay,C839,1
Uruguay,C838,1
Mauritius,C929,1
Uruguay,C925,1
Uruguay,C930,1
Uruguay,C939,1
Uruguay,D143,1
Argentina,J981,1
Mexico,C578,1
Uruguay,D139,1
Uruguay,D133,1
Uruguay,D132,1
Argentina,K102,1
Uruguay,D123,1
Uruguay,D121,1
Uruguay,D119,1
Uruguay,D090,1
Uruguay,D069,1
Mexico,C600,1
Argentina,K20,1
Argentina,K219,1
Mexico,C601,1
Mexico,C609,1
Mexico,C629,1
Uruguay,C942,1
Argentina,K400,1
Uruguay,C831,1
Argentina,J961,1
Uruguay,C700,1
Mauritius,C845,1
Mauritius,C844,1
Mexico,C740,1
Mauritius,C841,1
Mexico,C750,1
Argentina,K573,1
Mexico,C751,1
Argentina,K590,1
Argentina,K591,1
Argentina,K598,1
Argentina,K409,1
Argentina,K610,1
Argentina,K620,1
Uruguay,C694,1
Argentina,K623,1
Argentina,K629,1
Uruguay,C688,1
Uruguay,C680,1
Argentina,K633,1
Argentina,K638,1
Argentina,K521,1
Mauritius,C851,1
Uruguay,C725,1
Mauritius,C865,1
Argentina,K411,1
Uruguay,C824,1
Uruguay,C820,1
Mexico,C696,1
Mauritius,C901,1
Uruguay,C810,1
Argentina,K420,1
Mexico,C699,1
Uruguay,C767,1
Argentina,K436,1
Argentina,K439,1
Mauritius,C889,1
Argentina,K441,1
Argentina,K450,1
Uruguay,C752,1
Uruguay,C750,1
Argentina,K500,1
Uruguay,C741,1
Uruguay,C740,1
Mexico,C577,1
Uruguay,D152,1
Uruguay,C676,1
Uruguay,D481,1
Argentina,J050,1
Argentina,J051,1
Argentina,J060,1
Mauritius,D180,1
Mauritius,D18,1
Uruguay,D486,1
Uruguay,D485,1
Uruguay,D484,1
Mauritius,D177,1
Uruguay,D480,1
Argentina,J156,1
Argentina,J101,1
Uruguay,D474,1
Uruguay,D473,1
Argentina,J108,1
Mauritius,D143,1
Uruguay,D467,1
Uruguay,D464,1
Argentina,J122,1
Mauritius,D139,1
Uruguay,D539,1
Mexico,C494,1
Argentina,J020,1
Argentina,J018,1
Uruguay,D696,1
Argentina,I861,1
Uruguay,D690,1
Argentina,I862,1
Uruguay,D684,1
Argentina,I864,1
Argentina,I868,1
Uruguay,D67,1
Uruguay,D66,1
Argentina,I871,1
Mauritius,D303,1
Uruguay,D643,1
Argentina,I890,1
Uruguay,D610,1
Uruguay,D595,1
Uruguay,D594,1
Uruguay,D593,1
Argentina,I899,1
Mauritius,D259,1
Uruguay,D445,1
Uruguay,D439,1
Uruguay,D157,1
Uruguay,D27,1
Argentina,J700,1
Argentina,J701,1
Uruguay,D350,1
Uruguay,D333,1
Argentina,J709,1
Mexico,C542,1
Mexico,C543,1
Mauritius,C962,1
Uruguay,D291,1
Uruguay,D259,1
Mexico,C505,1
Uruguay,D250,1
Uruguay,D24,1
Uruguay,D212,1
Argentina,J931,1
Uruguay,D200,1
Mauritius,C95,1
Mexico,C574,1
Uruguay,D164,1
Uruguay,D162,1
Uruguay,D370,1
Mexico,C539,1
Argentina,J681,1
Uruguay,D373,1
Mexico,C508,1
Argentina,J168,1
Mauritius,D125,1
Mexico,C51,1
Argentina,J320,1
Argentina,J353,1
Uruguay,D400,1
Mexico,C510,1
Uruguay,D397,1
Argentina,J384,1
Argentina,J386,1
Uruguay,D385,1
Mexico,C518,1
Argentina,J430,1
Uruguay,D380,1
Argentina,J438,1
Mexico,C52,1
Argentina,J64,1
Mexico,C53,1
Uruguay,C677,1
Uruguay,C675,1
Argentina,N738,1
Uruguay,A410,1
Argentina,M864,1
Uruguay,A698,1
Uruguay,A539,1
Mauritius,C55,1
Uruguay,A483,1
Mauritius,C549,1
Uruguay,A430,1
Argentina,M869,1
Argentina,N032,1
Mauritius,C542,1
Uruguay,A162,1
Uruguay,A321,1
Mauritius,C54,1
Uruguay,A305,1
Mauritius,C531,1
Uruguay,A270,1
Argentina,N131,1
Mauritius,C530,1
Argentina,N133,1
Argentina,N135,1
Mauritius,C56,1
Uruguay,A829,1
Argentina,M819,1
Uruguay,A872,1
Argentina,M318,1
Argentina,M321,1
Argentina,M329,1
Argentina,M331,1
Argentina,M340,1
Argentina,M351,1
Mexico,C861,1
Argentina,M358,1
Uruguay,B190,1
Argentina,M359,1
Argentina,M419,1
Uruguay,B150,1
Argentina,M471,1
Argentina,M500,1
Argentina,M628,1
Mexico,C862,1
Argentina,M808,1
Uruguay,B004,1
Mexico,C88,1
Argentina,N171,1
Mauritius,C53,1
Uruguay,B210,1
United States of America,Y408,1
United States of America,Y458,1
Argentina,N450,1
United States of America,Y452,1
United States of America,Y450,1
United States of America,Y443,1
Argentina,N459,1
Argentina,N485,1
United States of America,Y418,1
United States of America,Y409,1
United States of America,Y403,1
Mauritius,C518,1
United States of America,Y401,1
United States of America,Y357,1
United States of America,Y355,1
United States of America,Y354,1
United States of America,Y353,1
Argentina,N498,1
Argentina,N499,1
Argentina,N700,1
Argentina,N735,1
Argentina,N413,1
United States of America,Y462,1
United States of America,Y480,1
Argentina,N40,1
Argentina,N23,1
Mauritius,C512,1
Uruguay,A080,1
Mauritius,C51,1
Argentina,N302,1
Uruguay,A039,1
Argentina,N321,1
United States of America,Y840,1
United States of America,Y838,1
Argentina,N324,1
Argentina,N328,1
Argentina,N329,1
United States of America,Y529,1
United States of America,Y524,1
United States of America,Y517,1
United States of America,Y499,1
Argentina,N359,1
United States of America,Y494,1
United States of America,Y493,1
Mauritius,C574,1
Argentina,M311,1
Argentina,K639,1
Uruguay,C323,1
Argentina,K739,1
Argentina,K740,1
Argentina,K758,1
Argentina,K759,1
Mexico,C760,1
Uruguay,C400,1
Argentina,K761,1
Argentina,K763,1
Mexico,C767,1
Uruguay,C322,1
Argentina,K835,1
Mauritius,C725,1
Uruguay,C258,1
Uruguay,C252,1
Argentina,K810,1
Argentina,K811,1
Mauritius,C72,1
Argentina,K823,1
Argentina,K830,1
Argentina,K832,1
Uruguay,C467,1
Argentina,K730,1
Argentina,K712,1
Argentina,K710,1
Uruguay,C66,1
Mexico,C752,1
Argentina,K668,1
Uruguay,C629,1
Uruguay,C61,1
Uruguay,C609,1
Uruguay,C600,1
Uruguay,C579,1
Uruguay,C574,1
Uruguay,C573,1
Uruguay,C570,1
Uruguay,C56,1
Uruguay,C55,1
Uruguay,C549,1
Uruguay,C542,1
Uruguay,C541,1
Uruguay,C540,1
Uruguay,C54,1
Argentina,K701,1
Mauritius,C70,1
Uruguay,C181,1
Uruguay,B213,1
Argentina,M158,1
Mexico,C837,1
Argentina,L984,1
Argentina,M002,1
Mauritius,C673,1
Argentina,M051,1
Uruguay,C058,1
Argentina,M060,1
Argentina,M069,1
Mexico,C844,1
Argentina,M159,1
Argentina,K853,1
Uruguay,C023,1
Uruguay,C021,1
Uruguay,B54,1
Argentina,M179,1
Mauritius,C61,1
Uruguay,B232,1
Uruguay,B220,1
Argentina,M301,1
Uruguay,B217,1
Uruguay,C081,1
Argentina,L512,1
Uruguay,C091,1
Argentina,L405,1
Mexico,C821,1
Argentina,K868,1
Argentina,K902,1
Uruguay,C166,1
Uruguay,C165,1
Argentina,K928,1
Uruguay,C161,1
Argentina,K929,1
Argentina,L021,1
Mexico,C827,1
Argentina,L028,1
Uruguay,C153,1
Uruguay,C151,1
Uruguay,C150,1
Uruguay,C148,1
Argentina,L029,1
Argentina,L038,1
Mauritius,C690,1
Uruguay,C110,1
Armenia,A490,1
Armenia,A523,1
"United Kingdom, England and Wales",N144,1
United States of America,V405,1
Armenia,D67,1
United States of America,V423,1
United States of America,V421,1
Lithuania,V805,1
United States of America,V419,1
United States of America,V414,1
Lithuania,V804,1
United States of America,V407,1
Mexico,G039,1
United States of America,V404,1
Mexico,G10,1
United States of America,V401,1
United States of America,V400,1
Mexico,G060,1
United States of America,V394,1
United States of America,V393,1
United States of America,V392,1
Armenia,D720,1
United States of America,V381,1
United States of America,V380,1
Lithuania,V807,1
Lithuania,V808,1
Mexico,F842,1
Mexico,F739,1
United States of America,V469,1
United States of America,V465,1
Armenia,D582,1
Armenia,D588,1
United States of America,V455,1
United States of America,V454,1
Mexico,F239,1
Armenia,D592,1
Armenia,D594,1
Lithuania,V818,1
Armenia,D596,1
Mexico,F301,1
Armenia,D601,1
Lithuania,V815,1
Lithuania,V814,1
Armenia,D612,1
Lithuania,V813,1
United States of America,V433,1
Lithuania,V809,1
United States of America,V379,1
United States of America,V349,1
Mexico,F206,1
United States of America,R931,1
United States of America,V139,1
Armenia,D829,1
United States of America,V091,1
United States of America,V061,1
Armenia,D830,1
United States of America,V049,1
United States of America,V041,1
United States of America,V031,1
Lithuania,V745,1
United States of America,R72,1
United States of America,V345,1
Armenia,D862,1
Lithuania,V735,1
Lithuania,V699,1
Armenia,D890,1
Armenia,D891,1
Armenia,D892,1
United States of America,R093,1
Armenia,D898,1
Lithuania,V698,1
Mexico,G243,1
United States of America,V174,1
Armenia,D821,1
United States of America,V189,1
Mexico,G111,1
Armenia,D732,1
United States of America,V324,1
Armenia,D734,1
Armenia,D749,1
Lithuania,V794,1
Mexico,G210,1
Mexico,G23,1
Lithuania,V785,1
Lithuania,V779,1
Lithuania,V759,1
Armenia,D805,1
United States of America,V283,1
Armenia,D809,1
Armenia,D810,1
United States of America,V239,1
Armenia,D818,1
United States of America,V193,1
Armenia,D820,1
Lithuania,V819,1
United States of America,V472,1
Armenia,E001,1
Lithuania,W145,1
Armenia,D437,1
Lithuania,W147,1
Armenia,D442,1
United States of America,V685,1
Armenia,D445,1
United States of America,V683,1
Armenia,D446,1
United States of America,V681,1
Mexico,E756,1
Mexico,E804,1
Armenia,D477,1
Lithuania,W144,1
United States of America,V674,1
United States of America,V656,1
United States of America,V655,1
Lithuania,W143,1
Mexico,E834,1
Lithuania,W142,1
United States of America,V599,1
United States of America,V596,1
United States of America,V690,1
United States of America,V693,1
Armenia,D433,1
Mexico,E725,1
Armenia,D400,1
Armenia,D401,1
Armenia,D409,1
United States of America,V793,1
United States of America,V787,1
Mexico,E538,1
United States of America,V785,1
Mexico,E559,1
Mexico,E569,1
Lithuania,W176,1
United States of America,V775,1
United States of America,V774,1
United States of America,V772,1
Lithuania,W172,1
United States of America,V745,1
United States of America,V736,1
United States of America,V735,1
United States of America,V703,1
Mexico,E678,1
United States of America,V589,1
Mexico,E854,1
United States of America,V473,1
Lithuania,V870,1
Lithuania,W136,1
Armenia,D501,1
Mexico,E888,1
Mexico,F103,1
Armenia,D520,1
United States of America,V491,1
Mexico,F105,1
Mexico,F112,1
Mexico,F119,1
Mexico,F173,1
United States of America,V583,1
Armenia,D552,1
Armenia,D559,1
Mexico,F18,1
Lithuania,V840,1
Lithuania,V839,1
United States of America,V477,1
Lithuania,V829,1
Mexico,F202,1
Armenia,D573,1
Mexico,E878,1
United States of America,V500,1
United States of America,V505,1
United States of America,V506,1
United States of America,V582,1
United States of America,V581,1
United States of America,V580,1
United States of America,V579,1
Lithuania,W141,1
United States of America,V573,1
United States of America,V571,1
United States of America,V570,1
United States of America,V566,1
United States of America,V559,1
Armenia,D482,1
Mexico,E871,1
United States of America,V540,1
United States of America,V539,1
Mexico,E872,1
Lithuania,W137,1
United States of America,V534,1
United States of America,V530,1
United States of America,V509,1
Armenia,E000,1
Lithuania,V696,1
Armenia,D397,1
United States of America,Q522,1
Mexico,G702,1
Armenia,E268,1
United States of America,Q563,1
United States of America,Q560,1
United States of America,Q559,1
United States of America,Q554,1
United States of America,Q539,1
United States of America,Q532,1
United States of America,Q528,1
United States of America,Q517,1
Armenia,E329,1
United States of America,Q503,1
Armenia,E273,1
United States of America,Q453,1
Lithuania,V483,1
United States of America,Q450,1
Armenia,E279,1
Armenia,E282,1
Armenia,E310,1
United States of America,Q443,1
United States of America,Q603,1
Armenia,E258,1
Mexico,G701,1
Lithuania,V487,1
Mexico,G608,1
Lithuania,V509,1
United States of America,Q645,1
United States of America,Q644,1
United States of America,Q643,1
United States of America,Q642,1
United States of America,Q641,1
Armenia,E212,1
United States of America,Q633,1
United States of America,Q632,1
United States of America,Q627,1
United States of America,Q624,1
United States of America,Q623,1
United States of America,Q622,1
Armenia,E215,1
Lithuania,V498,1
Armenia,E222,1
Armenia,E236,1
Armenia,E248,1
Armenia,E318,1
United States of America,Q440,1
United States of America,Q674,1
Armenia,J123,1
United States of America,Q386,1
United States of America,Q385,1
Armenia,J118,1
United States of America,Q382,1
Armenia,J121,1
United States of America,Q375,1
United States of America,Q374,1
United States of America,Q371,1
United States of America,Q370,1
United States of America,Q355,1
United States of America,Q437,1
Armenia,J155,1
Armenia,J158,1
United States of America,Q340,1
Lithuania,V440,1
United States of America,Q335,1
Armenia,J188,1
United States of America,Q332,1
Lithuania,V429,1
Armenia,J210,1
Armenia,J101,1
Lithuania,V450,1
Armenia,J039,1
United States of America,Q398,1
United States of America,Q436,1
Armenia,E348,1
United States of America,Q432,1
Mexico,G720,1
Mexico,G721,1
Armenia,I745,1
Armenia,I749,1
United States of America,Q420,1
Armenia,I788,1
Armenia,I801,1
Armenia,I803,1
Mexico,G722,1
Mexico,G723,1
Armenia,I839,1
Armenia,I871,1
United States of America,Q402,1
Armenia,I890,1
Lithuania,V456,1
Lithuania,V454,1
Lithuania,V533,1
United States of America,Q675,1
Armenia,E010,1
Armenia,E051,1
Lithuania,V685,1
United States of America,Q979,1
United States of America,Q978,1
United States of America,Q969,1
United States of America,Q960,1
Armenia,E048,1
Lithuania,V684,1
United States of America,Q939,1
Armenia,E050,1
Lithuania,V679,1
Lithuania,V640,1
Lithuania,V676,1
Lithuania,V675,1
Lithuania,V674,1
Armenia,E060,1
United States of America,Q921,1
United States of America,Q920,1
Mexico,G361,1
Armenia,E065,1
Mexico,G369,1
United States of America,Q990,1
United States of America,Q992,1
Armenia,E040,1
Armenia,E038,1
United States of America,R070,1
United States of America,R068,1
United States of America,R066,1
United States of America,R064,1
United States of America,R062,1
United States of America,R061,1
Armenia,E011,1
Armenia,E012,1
Lithuania,V695,1
Armenia,E02,1
Lithuania,V694,1
Lithuania,V693,1
Armenia,E034,1
Lithuania,V692,1
United States of America,R012,1
United States of America,R011,1
United States of America,R010,1
United States of America,R008,1
United States of America,R002,1
Mexico,G370,1
Lithuania,V639,1
Armenia,E208,1
Mexico,G548,1
Mexico,G479,1
Mexico,G519,1
United States of America,Q778,1
Mexico,G521,1
United States of America,Q776,1
Mexico,G522,1
Mexico,G54,1
Mexico,G540,1
Mexico,G545,1
United States of America,Q766,1
United States of America,Q901,1
Lithuania,V540,1
Mexico,G587,1
United States of America,Q762,1
United States of America,Q760,1
Lithuania,V535,1
Armenia,E163,1
Mexico,G601,1
United States of America,Q749,1
Mexico,G602,1
United States of America,Q788,1
Lithuania,V555,1
Armenia,E134,1
Armenia,E133,1
Lithuania,V635,1
United States of America,Q891,1
Mexico,G407,1
Lithuania,V593,1
Lithuania,V590,1
United States of America,Q873,1
United States of America,Q868,1
Mexico,G431,1
Mexico,G439,1
Armenia,E124,1
Mexico,G442,1
Lithuania,V580,1
United States of America,Q821,1
United States of America,Q819,1
United States of America,Q811,1
United States of America,Q809,1
Mexico,G451,1
United States of America,Q796,1
Lithuania,V574,1
Armenia,D399,1
United States of America,V801,1
United States of America,X679,1
United States of America,X297,1
Armenia,C311,1
United States of America,X329,1
United States of America,X324,1
United States of America,X318,1
United States of America,X314,1
United States of America,X313,1
Armenia,C313,1
Armenia,C322,1
United States of America,X298,1
United States of America,X294,1
United States of America,X236,1
Mexico,D648,1
United States of America,X288,1
Mauritius,C08,1
Mexico,D65,1
United States of America,X277,1
United States of America,X270,1
United States of America,X250,1
United States of America,X249,1
Mexico,D67,1
Mexico,D618,1
United States of America,X333,1
Mexico,D612,1
United States of America,X336,1
United States of America,X411,1
Mauritius,C110,1
Mauritius,C11,1
United States of America,X408,1
United States of America,X401,1
United States of America,X400,1
United States of America,X399,1
United States of America,X394,1
United States of America,X390,1
United States of America,X389,1
United States of America,X384,1
Armenia,C211,1
Armenia,C212,1
United States of America,X368,1
Mauritius,C100,1
United States of America,X364,1
United States of America,X362,1
Mauritius,C090,1
United States of America,X338,1
United States of America,X237,1
United States of America,X233,1
Mexico,D519,1
United States of America,X093,1
United States of America,X126,1
Armenia,C443,1
United States of America,X102,1
Mexico,D732,1
Mexico,D733,1
Armenia,D041,1
United States of America,X096,1
Mexico,D738,1
Armenia,D045,1
Mexico,D739,1
United States of America,X231,1
Armenia,D048,1
Armenia,D050,1
United States of America,X088,1
Armenia,D051,1
United States of America,X085,1
United States of America,X081,1
Armenia,D067,1
Armenia,D069,1
United States of America,X050,1
Armenia,C442,1
United States of America,X139,1
Armenia,C441,1
Armenia,C437,1
Mexico,D689,1
United States of America,X222,1
United States of America,X216,1
Armenia,C400,1
Armenia,C418,1
United States of America,X207,1
United States of America,X204,1
United States of America,X202,1
Mexico,D71,1
Armenia,C433,1
United States of America,X198,1
United States of America,X196,1
United States of America,X195,1
United States of America,X194,1
Armenia,C434,1
United States of America,X177,1
United States of America,X170,1
United States of America,X159,1
United States of America,X158,1
United States of America,X412,1
Mauritius,C13,1
United States of America,X048,1
United States of America,X611,1
Armenia,B377,1
Armenia,B441,1
Armenia,B449,1
Armenia,B49,1
United States of America,X618,1
United States of America,X617,1
United States of America,X615,1
Armenia,B508,1
United States of America,X612,1
Armenia,B59,1
United States of America,X530,1
United States of America,X604,1
United States of America,X596,1
United States of America,X591,1
Mexico,D443,1
United States of America,X588,1
United States of America,X586,1
Mexico,D446,1
Armenia,C023,1
United States of America,X581,1
United States of America,X625,1
Armenia,B210,1
Mexico,D42,1
United States of America,X635,1
Armenia,A692,1
United States of America,X677,1
United States of America,X675,1
United States of America,X674,1
United States of America,X672,1
Mexico,D417,1
Armenia,A818,1
Armenia,A86,1
United States of America,X655,1
United States of America,X654,1
United States of America,X653,1
Armenia,B004,1
Armenia,B011,1
Armenia,B019,1
United States of America,X645,1
United States of America,X644,1
United States of America,X642,1
Armenia,B023,1
Armenia,B028,1
Mexico,D449,1
United States of America,X529,1
United States of America,X421,1
United States of America,X447,1
United States of America,X460,1
Mauritius,C153,1
United States of America,X458,1
United States of America,X455,1
United States of America,X454,1
Mauritius,C151,1
United States of America,X451,1
Armenia,C161,1
United States of America,X448,1
United States of America,X445,1
United States of America,X528,1
United States of America,X444,1
United States of America,X441,1
Mexico,D477,1
United States of America,X430,1
Mexico,D48,1
Armenia,C178,1
Mexico,D483,1
United States of America,X423,1
Mexico,D487,1
Armenia,C158,1
United States of America,X466,1
Armenia,C155,1
United States of America,X471,1
United States of America,X520,1
Mexico,D46,1
United States of America,X507,1
United States of America,X504,1
United States of America,X502,1
Mexico,D460,1
Armenia,C080,1
United States of America,X497,1
United States of America,X496,1
United States of America,X494,1
Armenia,C091,1
United States of America,X491,1
United States of America,X488,1
United States of America,X487,1
United States of America,X486,1
United States of America,X481,1
Armenia,C111,1
Armenia,C119,1
United States of America,X474,1
Armenia,D070,1
United States of America,X047,1
United States of America,V802,1
United States of America,W703,1
United States of America,W735,1
Armenia,D334,1
United States of America,W731,1
Lithuania,W192,1
Mexico,E135,1
Armenia,D34,1
Lithuania,W191,1
United States of America,W705,1
United States of America,W704,1
United States of America,W702,1
United States of America,W559,1
United States of America,W701,1
Armenia,D359,1
Mexico,E143,1
United States of America,W696,1
United States of America,W695,1
Armenia,D367,1
United States of America,W693,1
United States of America,W680,1
United States of America,W679,1
Mexico,E114,1
United States of America,W743,1
Armenia,D319,1
Armenia,D309,1
Armenia,D250,1
United States of America,W776,1
United States of America,W775,1
United States of America,W774,1
Armenia,D251,1
Armenia,D252,1
Armenia,D259,1
United States of America,W767,1
Armenia,D260,1
United States of America,W764,1
Armenia,D269,1
Armenia,D27,1
United States of America,W754,1
United States of America,W752,1
United States of America,W751,1
Armenia,D282,1
Armenia,D291,1
Armenia,D292,1
Armenia,D300,1
United States of America,W670,1
United States of America,W550,1
Armenia,D237,1
Armenia,D391,1
United States of America,W072,1
Mexico,E340,1
United States of America,W059,1
Mexico,E343,1
United States of America,W017,1
United States of America,W015,1
Mexico,E349,1
United States of America,W009,1
Armenia,D390,1
United States of America,V855,1
United States of America,W510,1
United States of America,V854,1
United States of America,V852,1
United States of America,V845,1
United States of America,V844,1
Armenia,D392,1
United States of America,V841,1
United States of America,V809,1
United States of America,V807,1
United States of America,V803,1
United States of America,W089,1
Mexico,E272,1
Mexico,E24,1
United States of America,W135,1
United States of America,W499,1
United States of America,W401,1
United States of America,W341,1
United States of America,W319,1
United States of America,W309,1
United States of America,W239,1
United States of America,W234,1
United States of America,W226,1
United States of America,W218,1
United States of America,W208,1
United States of America,W196,1
Lithuania,W187,1
Lithuania,W186,1
Armenia,D373,1
United States of America,W172,1
United States of America,W169,1
Mexico,E20,1
United States of America,W140,1
Lithuania,W183,1
United States of America,W778,1
Armenia,D234,1
United States of America,X045,1
Mauritius,A044,1
United States of America,W909,1
United States of America,W899,1
United States of America,W894,1
United States of America,W889,1
Mauritius,B44,1
Armenia,D101,1
Armenia,D102,1
United States of America,W876,1
Armenia,D103,1
Mexico,D820,1
Mexico,D868,1
Armenia,D109,1
Mexico,D821,1
Armenia,D120,1
Armenia,D125,1
United States of America,W868,1
United States of America,W867,1
Armenia,D128,1
Armenia,D129,1
United States of America,W861,1
Mauritius,B49,1
United States of America,W925,1
United States of America,W929,1
United States of America,W940,1
Armenia,D071,1
United States of America,X042,1
Armenia,D072,1
United States of America,X037,1
Armenia,D073,1
United States of America,X028,1
Armenia,D074,1
United States of America,X019,1
Armenia,D075,1
United States of America,X009,1
Mexico,D758,1
United States of America,X004,1
United States of America,X001,1
Armenia,D091,1
Armenia,D092,1
United States of America,W995,1
Armenia,D093,1
United States of America,W949,1
United States of America,W948,1
Mexico,D841,1
United States of America,W857,1
United States of America,W783,1
United States of America,W801,1
United States of America,W817,1
United States of America,W815,1
Mexico,E07,1
Armenia,D179,1
United States of America,W807,1
United States of America,W806,1
United States of America,W805,1
United States of America,W804,1
United States of America,W802,1
Mexico,E101,1
United States of America,W856,1
Armenia,D197,1
United States of America,W796,1
United States of America,W795,1
Lithuania,Y15,1
Armenia,D200,1
Mexico,E104,1
Armenia,D213,1
United States of America,W787,1
United States of America,W785,1
United States of America,W818,1
Armenia,D166,1
United States of America,W831,1
Mexico,E050,1
United States of America,W855,1
Armenia,D135,1
United States of America,W853,1
United States of America,W852,1
United States of America,W851,1
Lithuania,Y872,1
Mexico,D891,1
Mexico,D898,1
United States of America,W847,1
Lithuania,Y871,1
United States of America,W845,1
Mexico,E035,1
Armenia,D144,1
Lithuania,Y870,1
Mexico,E041,1
Armenia,D164,1
United States of America,W838,1
United States of America,W836,1
United States of America,W835,1
Uruguay,D70,1
Uruguay,D728,1
Uruguay,D729,1
Uzbekistan,L930,1
Uzbekistan,M080,1
Antigua and Barbuda,V840,1
Uzbekistan,M053,1
Antigua and Barbuda,V899,1
Uzbekistan,L989,1
Antigua and Barbuda,V949,1
Uzbekistan,L982,1
Uzbekistan,L980,1
Antigua and Barbuda,V951,1
Antigua and Barbuda,V959,1
Uzbekistan,L031,1
Argentina,A021,1
Mexico,A00,1
Mauritius,I31,1
Uzbekistan,L409,1
Uzbekistan,L309,1
Uzbekistan,L139,1
Uzbekistan,L109,1
Uzbekistan,L100,1
Argentina,A052,1
Uzbekistan,M100,1
Antigua and Barbuda,V816,1
Uzbekistan,M130,1
Antigua and Barbuda,V814,1
Uzbekistan,M512,1
Uzbekistan,M479,1
Antigua and Barbuda,V575,1
Antigua and Barbuda,V585,1
Uzbekistan,M351,1
Antigua and Barbuda,V589,1
Uzbekistan,M348,1
Uzbekistan,M341,1
Antigua and Barbuda,V675,1
Antigua and Barbuda,V685,1
Uzbekistan,M329,1
Antigua and Barbuda,V699,1
Uzbekistan,M311,1
Uzbekistan,M259,1
Antigua and Barbuda,V789,1
Antigua and Barbuda,V804,1
Uzbekistan,M179,1
Uzbekistan,M169,1
Uzbekistan,M159,1
Argentina,A061,1
Mauritius,I30,1
Antigua and Barbuda,V555,1
Argentina,A35,1
Mexico,A047,1
Uzbekistan,K818,1
Argentina,A198,1
Argentina,A269,1
Uzbekistan,K804,1
Uzbekistan,K803,1
Argentina,A270,1
Uzbekistan,K800,1
Argentina,A327,1
Argentina,A370,1
Uzbekistan,L024,1
Argentina,A390,1
Argentina,A394,1
Uzbekistan,K758,1
Argentina,A403,1
Mauritius,I255,1
Uzbekistan,K743,1
Mexico,A082,1
Uzbekistan,K721,1
Argentina,A414,1
Uzbekistan,K824,1
Mexico,A044,1
Argentina,A163,1
Argentina,A161,1
Uzbekistan,L023,1
Uzbekistan,L022,1
Uzbekistan,L021,1
Mauritius,I279,1
Uzbekistan,L010,1
Uzbekistan,L00,1
Mauritius,I271,1
Uzbekistan,K928,1
Uzbekistan,K920,1
Argentina,A153,1
Uzbekistan,K904,1
Argentina,A154,1
Mexico,A040,1
Uzbekistan,K863,1
Argentina,A159,1
Mexico,A042,1
Uzbekistan,K852,1
Uzbekistan,K851,1
Uzbekistan,K839,1
Uzbekistan,M532,1
Antigua and Barbuda,V495,1
Uzbekistan,K717,1
Uzbekistan,N709,1
Uzbekistan,N858,1
Uzbekistan,N857,1
Uzbekistan,N839,1
Uzbekistan,N832,1
Uzbekistan,N812,1
Uzbekistan,N768,1
Uzbekistan,N760,1
Uzbekistan,N739,1
Uzbekistan,N719,1
Uzbekistan,N61,1
Uzbekistan,N410,1
Uzbekistan,N509,1
Uzbekistan,N508,1
Uzbekistan,N498,1
Uzbekistan,N492,1
Uzbekistan,N459,1
Uzbekistan,N450,1
Uzbekistan,N429,1
Uzbekistan,N421,1
Uzbekistan,N419,1
Uzbekistan,N859,1
Uzbekistan,N879,1
Uzbekistan,N889,1
Uzbekistan,N926,1
Uzbekistan,O235,1
Uzbekistan,O229,1
Uzbekistan,O209,1
Uzbekistan,O159,1
Uzbekistan,O152,1
Uzbekistan,O150,1
Uzbekistan,O149,1
Uzbekistan,O142,1
Uzbekistan,O141,1
Uzbekistan,O069,1
Uzbekistan,O068,1
Uzbekistan,O064,1
Uzbekistan,O063,1
Uzbekistan,O039,1
Uzbekistan,O035,1
Uzbekistan,O019,1
Uzbekistan,O009,1
Uzbekistan,N949,1
Uzbekistan,N939,1
Uzbekistan,N411,1
Uzbekistan,N40,1
Mauritius,Y85,1
Uzbekistan,M858,1
Uzbekistan,N119,1
Antigua and Barbuda,V196,1
Uzbekistan,N079,1
Antigua and Barbuda,V199,1
Antigua and Barbuda,V204,1
Antigua and Barbuda,V274,1
Uzbekistan,M898,1
Uzbekistan,M879,1
Antigua and Barbuda,V405,1
Antigua and Barbuda,V449,1
Antigua and Barbuda,Q935,1
Uzbekistan,M818,1
Mauritius,Y84,1
Antigua and Barbuda,V456,1
Uzbekistan,M792,1
